2021-12-16,18:58:44.865118,False,97
2021-12-16,19:10:52.295355,True,99
2021-12-16,19:11:20.251914,True,99
2021-12-16,19:11:52.302344,True,99
2021-12-16,19:12:20.256686,False,99
2021-12-16,19:12:52.309187,False,99
2021-12-16,19:13:20.273168,False,99
